row_index,length,pct_A,pct_T,pct_C,pct_G,first_50_pA,first_50_pT,first_50_pC,first_50_pG,last_50_pA,last_50_pT,last_50_pC,last_50_pG
17587,295.0,0.17288135593220338,0.17966101694915254,0.31864406779661014,0.3288135593220339,0.12,0.28,0.36,0.24,0.28,0.22,0.16,0.34
17588,74.0,0.16216216216216217,0.22972972972972974,0.25675675675675674,0.35135135135135137,0.16,0.28,0.22,0.34,0.18,0.2,0.26,0.36
17589,186.0,0.16129032258064516,0.1881720430107527,0.2903225806451613,0.3602150537634409,0.14,0.2,0.28,0.38,0.14,0.2,0.24,0.42
17590,384.0,0.3333333333333333,0.23958333333333334,0.1875,0.23958333333333334,0.34,0.16,0.24,0.26,0.36,0.38,0.1,0.16
17591,925.0,0.24216216216216216,0.28,0.25513513513513514,0.2227027027027027,0.26,0.16,0.34,0.24,0.64,0.1,0.2,0.06
17592,295.0,0.2677966101694915,0.3220338983050847,0.19322033898305085,0.21694915254237288,0.34,0.36,0.2,0.1,0.2,0.44,0.16,0.2
17593,104.0,0.22115384615384615,0.3557692307692308,0.21153846153846154,0.21153846153846154,0.22,0.42,0.12,0.24,0.2,0.32,0.32,0.16
17594,823.0,0.36816524908869985,0.25637910085054677,0.16646415552855406,0.20899149453219928,0.34,0.22,0.12,0.32,0.44,0.32,0.14,0.1
17595,650.0,0.32769230769230767,0.2676923076923077,0.1523076923076923,0.2523076923076923,0.36,0.32,0.2,0.12,0.28,0.32,0.2,0.2
17596,613.0,0.3083197389885807,0.3132137030995106,0.1566068515497553,0.22185970636215335,0.22,0.4,0.22,0.16,0.42,0.16,0.18,0.24
17597,295.0,0.3254237288135593,0.20677966101694914,0.22372881355932203,0.2440677966101695,0.3,0.3,0.16,0.24,0.52,0.16,0.18,0.14
17598,295.0,0.2135593220338983,0.3423728813559322,0.2,0.2440677966101695,0.24,0.22,0.24,0.3,0.2,0.38,0.12,0.3
17599,756.0,0.20238095238095238,0.14417989417989419,0.33465608465608465,0.3187830687830688,0.16,0.22,0.26,0.36,0.18,0.24,0.38,0.2
17600,295.0,0.20677966101694914,0.2711864406779661,0.33559322033898303,0.1864406779661017,0.3,0.2,0.26,0.24,0.14,0.36,0.42,0.08
17601,85.0,0.3058823529411765,0.3058823529411765,0.18823529411764706,0.2,0.36,0.32,0.14,0.18,0.34,0.26,0.22,0.18
17602,983.0,0.3214649033570702,0.21464903357070192,0.22482197355035605,0.23906408952187183,0.12,0.32,0.18,0.38,0.3,0.4,0.2,0.1
17603,295.0,0.25084745762711863,0.28135593220338984,0.26101694915254237,0.20677966101694914,0.28,0.3,0.24,0.18,0.24,0.42,0.24,0.1
17604,285.0,0.23508771929824562,0.29473684210526313,0.24561403508771928,0.22456140350877193,0.22,0.26,0.26,0.26,0.22,0.3,0.28,0.2
17605,870.0,0.1724137931034483,0.1839080459770115,0.40344827586206894,0.24022988505747125,0.06,0.1,0.48,0.36,0.26,0.22,0.38,0.14
17606,132.0,0.18181818181818182,0.25757575757575757,0.25757575757575757,0.30303030303030304,0.16,0.22,0.32,0.3,0.18,0.3,0.22,0.3
17607,299.0,0.23411371237458195,0.23745819397993312,0.24414715719063546,0.2842809364548495,0.2,0.22,0.26,0.32,0.26,0.16,0.38,0.2
17608,295.0,0.28135593220338984,0.1864406779661017,0.19661016949152543,0.33559322033898303,0.32,0.12,0.3,0.26,0.24,0.22,0.18,0.36
17609,900.0,0.28555555555555556,0.31,0.20333333333333334,0.2011111111111111,0.18,0.42,0.22,0.18,0.44,0.24,0.12,0.2
17610,934.0,0.26552462526766596,0.3436830835117773,0.23447537473233404,0.15631691648822268,0.34,0.24,0.18,0.24,0.36,0.3,0.18,0.16
17611,39.0,0.2564102564102564,0.20512820512820512,0.20512820512820512,0.3333333333333333,0.2564102564102564,0.20512820512820512,0.20512820512820512,0.3333333333333333,0.2564102564102564,0.20512820512820512,0.20512820512820512,0.3333333333333333
17612,387.0,0.2997416020671835,0.21963824289405684,0.2248062015503876,0.2558139534883721,0.3,0.2,0.24,0.26,0.24,0.28,0.28,0.2
17613,102.0,0.28431372549019607,0.29411764705882354,0.28431372549019607,0.13725490196078433,0.24,0.34,0.24,0.18,0.32,0.26,0.34,0.08
17614,441.0,0.24263038548752835,0.3310657596371882,0.22675736961451248,0.19954648526077098,0.2,0.34,0.32,0.14,0.38,0.36,0.12,0.14
17615,61.0,0.2459016393442623,0.36065573770491804,0.21311475409836064,0.18032786885245902,0.2,0.42,0.2,0.18,0.24,0.38,0.22,0.16
17616,295.0,0.2033898305084746,0.13220338983050847,0.288135593220339,0.376271186440678,0.22,0.18,0.24,0.36,0.24,0.04,0.48,0.24
17617,55.0,0.21818181818181817,0.38181818181818183,0.09090909090909091,0.3090909090909091,0.24,0.32,0.1,0.34,0.2,0.42,0.1,0.28
17618,159.0,0.24528301886792453,0.27672955974842767,0.22012578616352202,0.2578616352201258,0.26,0.22,0.2,0.32,0.26,0.32,0.16,0.26
17619,88.0,0.3181818181818182,0.32954545454545453,0.19318181818181818,0.1590909090909091,0.24,0.4,0.12,0.24,0.38,0.3,0.26,0.06
17620,97.0,0.24742268041237114,0.24742268041237114,0.24742268041237114,0.25773195876288657,0.28,0.24,0.34,0.14,0.26,0.24,0.14,0.36
17621,866.0,0.2251732101616628,0.25519630484988454,0.27713625866050806,0.24249422632794457,0.16,0.18,0.38,0.28,0.42,0.34,0.06,0.18
17622,83.0,0.26506024096385544,0.21686746987951808,0.2289156626506024,0.2891566265060241,0.26,0.2,0.28,0.26,0.26,0.26,0.16,0.32
17623,76.0,0.2631578947368421,0.2894736842105263,0.2236842105263158,0.2236842105263158,0.3,0.3,0.18,0.22,0.24,0.28,0.26,0.22
17624,137.0,0.30656934306569344,0.31386861313868614,0.1897810218978102,0.1897810218978102,0.32,0.36,0.18,0.14,0.24,0.34,0.26,0.16
17625,109.0,0.24770642201834864,0.3394495412844037,0.1743119266055046,0.23853211009174313,0.3,0.3,0.2,0.2,0.18,0.42,0.14,0.26
17626,445.0,0.32134831460674157,0.2539325842696629,0.20224719101123595,0.22247191011235956,0.2,0.26,0.28,0.26,0.58,0.24,0.06,0.12
17627,409.0,0.21515892420537897,0.2616136919315403,0.23471882640586797,0.2885085574572127,0.16,0.42,0.12,0.3,0.2,0.32,0.34,0.14
17628,295.0,0.3050847457627119,0.27796610169491526,0.17966101694915254,0.23728813559322035,0.32,0.2,0.16,0.32,0.26,0.3,0.2,0.24
17629,181.0,0.22099447513812154,0.16574585635359115,0.2983425414364641,0.3149171270718232,0.26,0.12,0.34,0.28,0.26,0.14,0.18,0.42
17630,295.0,0.21016949152542372,0.15254237288135594,0.3050847457627119,0.33220338983050846,0.2,0.2,0.28,0.32,0.28,0.14,0.34,0.24
17631,107.0,0.308411214953271,0.24299065420560748,0.2336448598130841,0.21495327102803738,0.36,0.18,0.24,0.22,0.26,0.28,0.24,0.22
17632,295.0,0.36271186440677966,0.2135593220338983,0.14915254237288136,0.2745762711864407,0.5,0.24,0.06,0.2,0.2,0.18,0.28,0.34
17633,69.0,0.34782608695652173,0.30434782608695654,0.15942028985507245,0.18840579710144928,0.4,0.26,0.12,0.22,0.36,0.3,0.18,0.16
17634,74.0,0.1891891891891892,0.22972972972972974,0.25675675675675674,0.32432432432432434,0.22,0.22,0.24,0.32,0.2,0.22,0.28,0.3
17635,713.0,0.2608695652173913,0.27489481065918653,0.22019635343618513,0.24403927068723702,0.12,0.4,0.18,0.3,0.36,0.36,0.1,0.18
17636,107.0,0.29906542056074764,0.3177570093457944,0.1588785046728972,0.22429906542056074,0.34,0.26,0.16,0.24,0.26,0.36,0.16,0.22
17637,50.0,0.24,0.38,0.18,0.2,0.24,0.38,0.18,0.2,0.24,0.38,0.18,0.2
17638,295.0,0.288135593220339,0.26101694915254237,0.22372881355932203,0.2271186440677966,0.26,0.18,0.3,0.26,0.3,0.36,0.16,0.18
17639,295.0,0.1694915254237288,0.27796610169491526,0.3152542372881356,0.23728813559322035,0.22,0.18,0.22,0.38,0.16,0.36,0.28,0.2
17640,295.0,0.2542372881355932,0.2745762711864407,0.2542372881355932,0.21694915254237288,0.24,0.3,0.24,0.22,0.28,0.42,0.18,0.12
17641,53.0,0.2830188679245283,0.2830188679245283,0.22641509433962265,0.20754716981132076,0.26,0.3,0.22,0.22,0.26,0.28,0.24,0.22
17642,122.0,0.3524590163934426,0.3442622950819672,0.13114754098360656,0.1721311475409836,0.3,0.36,0.12,0.22,0.36,0.34,0.12,0.18
17643,896.0,0.23772321428571427,0.20647321428571427,0.3080357142857143,0.24776785714285715,0.34,0.2,0.24,0.22,0.3,0.14,0.36,0.2
17644,295.0,0.17288135593220338,0.22372881355932203,0.33559322033898303,0.2677966101694915,0.2,0.32,0.26,0.22,0.2,0.18,0.26,0.36
17645,73.0,0.3150684931506849,0.2876712328767123,0.1506849315068493,0.2465753424657534,0.36,0.3,0.08,0.26,0.32,0.32,0.18,0.18
17646,295.0,0.19322033898305085,0.21016949152542372,0.3050847457627119,0.29152542372881357,0.08,0.28,0.3,0.34,0.2,0.16,0.4,0.24
17647,549.0,0.32786885245901637,0.28233151183970856,0.17122040072859745,0.2185792349726776,0.22,0.2,0.22,0.36,0.4,0.38,0.12,0.1
17648,295.0,0.2711864406779661,0.25084745762711863,0.27796610169491526,0.2,0.28,0.3,0.24,0.18,0.34,0.26,0.22,0.18
17649,127.0,0.29133858267716534,0.28346456692913385,0.2125984251968504,0.2125984251968504,0.22,0.28,0.18,0.32,0.26,0.28,0.32,0.14
17650,666.0,0.26126126126126126,0.37237237237237236,0.1816816816816817,0.18468468468468469,0.26,0.38,0.18,0.18,0.34,0.38,0.18,0.1
17651,295.0,0.15932203389830507,0.17627118644067796,0.2983050847457627,0.36610169491525424,0.16,0.14,0.28,0.42,0.1,0.32,0.3,0.28
17652,171.0,0.2631578947368421,0.23976608187134502,0.26900584795321636,0.22807017543859648,0.2,0.28,0.26,0.26,0.36,0.24,0.28,0.12
17653,398.0,0.1407035175879397,0.14321608040201006,0.6030150753768844,0.11306532663316583,0.16,0.12,0.64,0.08,0.12,0.16,0.56,0.16
17654,478.0,0.21548117154811716,0.26359832635983266,0.19874476987447698,0.32217573221757323,0.24,0.22,0.3,0.24,0.18,0.28,0.2,0.34
17655,58.0,0.1896551724137931,0.22413793103448276,0.25862068965517243,0.3275862068965517,0.16,0.22,0.3,0.32,0.2,0.22,0.22,0.36
17656,295.0,0.13220338983050847,0.2033898305084746,0.3694915254237288,0.29491525423728815,0.18,0.22,0.26,0.34,0.12,0.22,0.4,0.26
17657,295.0,0.17627118644067796,0.36610169491525424,0.2847457627118644,0.17288135593220338,0.14,0.4,0.2,0.26,0.1,0.38,0.48,0.04
17658,638.0,0.3338557993730408,0.20689655172413793,0.2084639498432602,0.2507836990595611,0.38,0.2,0.26,0.16,0.38,0.22,0.18,0.22
17659,720.0,0.2638888888888889,0.30277777777777776,0.2222222222222222,0.2111111111111111,0.2,0.36,0.28,0.16,0.24,0.38,0.14,0.24
17660,284.0,0.23943661971830985,0.2535211267605634,0.22183098591549297,0.2852112676056338,0.2,0.24,0.22,0.34,0.24,0.26,0.32,0.18
17661,993.0,0.18831822759315206,0.16817724068479356,0.3333333333333333,0.31017119838872104,0.1,0.26,0.46,0.18,0.2,0.14,0.3,0.36
17662,571.0,0.4308231173380035,0.28546409807355516,0.13134851138353765,0.15236427320490367,0.4,0.32,0.1,0.18,0.4,0.28,0.14,0.18
17663,295.0,0.27796610169491526,0.3389830508474576,0.22033898305084745,0.16271186440677965,0.34,0.48,0.08,0.1,0.18,0.34,0.26,0.22
17664,59.0,0.3220338983050847,0.22033898305084745,0.3050847457627119,0.15254237288135594,0.36,0.18,0.3,0.16,0.3,0.24,0.34,0.12
17665,295.0,0.2033898305084746,0.2305084745762712,0.2440677966101695,0.3220338983050847,0.18,0.28,0.3,0.24,0.2,0.26,0.14,0.4
17666,667.0,0.12293853073463268,0.2098950524737631,0.41679160419790107,0.25037481259370314,0.14,0.2,0.34,0.32,0.1,0.22,0.46,0.22
17667,232.0,0.24568965517241378,0.21982758620689655,0.33189655172413796,0.2025862068965517,0.24,0.26,0.24,0.26,0.2,0.14,0.38,0.28
17668,295.0,0.24067796610169492,0.24067796610169492,0.24067796610169492,0.27796610169491526,0.28,0.26,0.22,0.24,0.18,0.34,0.3,0.18
17669,90.0,0.16666666666666666,0.18888888888888888,0.32222222222222224,0.32222222222222224,0.18,0.18,0.18,0.46,0.18,0.2,0.46,0.16
17670,917.0,0.25627044711014174,0.3249727371864776,0.23773173391494,0.18102508178844057,0.26,0.4,0.16,0.18,0.24,0.34,0.22,0.2
17671,550.0,0.3418181818181818,0.22181818181818183,0.2,0.23636363636363636,0.34,0.22,0.24,0.2,0.38,0.22,0.18,0.22
17672,282.0,0.34397163120567376,0.21631205673758866,0.25886524822695034,0.18085106382978725,0.36,0.16,0.3,0.18,0.36,0.28,0.32,0.04
17673,535.0,0.40186915887850466,0.20934579439252338,0.17009345794392525,0.21869158878504674,0.28,0.16,0.24,0.32,0.36,0.24,0.18,0.22
17674,153.0,0.20261437908496732,0.2222222222222222,0.28104575163398693,0.29411764705882354,0.2,0.22,0.26,0.32,0.06,0.2,0.4,0.34
17675,452.0,0.3075221238938053,0.33185840707964603,0.1747787610619469,0.18584070796460178,0.24,0.44,0.14,0.18,0.36,0.38,0.06,0.2
17676,153.0,0.20261437908496732,0.2222222222222222,0.28104575163398693,0.29411764705882354,0.2,0.22,0.26,0.32,0.06,0.2,0.4,0.34
17677,295.0,0.21016949152542372,0.2135593220338983,0.25084745762711863,0.3254237288135593,0.3,0.4,0.14,0.16,0.18,0.26,0.16,0.4
17678,137.0,0.30656934306569344,0.3795620437956204,0.1678832116788321,0.145985401459854,0.2,0.42,0.2,0.18,0.3,0.34,0.16,0.2
17679,107.0,0.3644859813084112,0.21495327102803738,0.22429906542056074,0.19626168224299065,0.36,0.18,0.22,0.24,0.38,0.22,0.24,0.16
17680,340.0,0.31176470588235294,0.21176470588235294,0.23529411764705882,0.2411764705882353,0.28,0.16,0.2,0.36,0.34,0.26,0.28,0.12
17681,145.0,0.2206896551724138,0.1103448275862069,0.4206896551724138,0.2482758620689655,0.02,0.12,0.66,0.2,0.42,0.14,0.16,0.28
17682,79.0,0.10126582278481013,0.12658227848101267,0.379746835443038,0.3924050632911392,0.1,0.16,0.32,0.42,0.1,0.12,0.46,0.32
17683,295.0,0.20677966101694914,0.2440677966101695,0.26101694915254237,0.288135593220339,0.16,0.28,0.22,0.34,0.24,0.1,0.28,0.38
17684,302.0,0.2847682119205298,0.3543046357615894,0.1986754966887417,0.16225165562913907,0.32,0.22,0.28,0.18,0.26,0.46,0.1,0.18
17685,81.0,0.20987654320987653,0.13580246913580246,0.35802469135802467,0.2962962962962963,0.22,0.08,0.32,0.38,0.22,0.16,0.4,0.22
17686,67.0,0.11940298507462686,0.208955223880597,0.3582089552238806,0.31343283582089554,0.14,0.2,0.32,0.34,0.12,0.22,0.4,0.26
17687,295.0,0.1864406779661017,0.17966101694915254,0.27796610169491526,0.3559322033898305,0.22,0.14,0.26,0.38,0.28,0.12,0.44,0.16
17688,295.0,0.3050847457627119,0.25084745762711863,0.15254237288135594,0.29152542372881357,0.2,0.36,0.18,0.26,0.28,0.34,0.1,0.28
17689,101.0,0.32673267326732675,0.2376237623762376,0.2079207920792079,0.22772277227722773,0.38,0.2,0.2,0.22,0.28,0.26,0.22,0.24
17690,295.0,0.2542372881355932,0.2542372881355932,0.2847457627118644,0.20677966101694914,0.24,0.22,0.28,0.26,0.24,0.18,0.4,0.18
17691,978.0,0.1441717791411043,0.34662576687116564,0.2719836400817996,0.23721881390593047,0.16,0.2,0.06,0.58,0.12,0.48,0.26,0.14
17692,674.0,0.3323442136498516,0.2596439169139466,0.17804154302670624,0.22997032640949555,0.46,0.14,0.14,0.26,0.3,0.38,0.18,0.14
17693,957.0,0.2058516196447231,0.3019853709508882,0.2716823406478579,0.22048066875653083,0.24,0.28,0.22,0.26,0.3,0.18,0.26,0.26
17694,595.0,0.25546218487394956,0.2672268907563025,0.226890756302521,0.2504201680672269,0.08,0.26,0.24,0.42,0.3,0.18,0.2,0.32
17695,284.0,0.2640845070422535,0.24647887323943662,0.23591549295774647,0.2535211267605634,0.2,0.18,0.3,0.32,0.28,0.26,0.28,0.18
17696,295.0,0.2305084745762712,0.2440677966101695,0.2847457627118644,0.24067796610169492,0.22,0.22,0.12,0.44,0.04,0.46,0.44,0.06
17697,103.0,0.34951456310679613,0.32038834951456313,0.10679611650485436,0.22330097087378642,0.4,0.36,0.06,0.18,0.3,0.3,0.14,0.26
17698,153.0,0.20261437908496732,0.2222222222222222,0.28104575163398693,0.29411764705882354,0.2,0.22,0.26,0.32,0.06,0.2,0.4,0.34
17699,295.0,0.29152542372881357,0.2542372881355932,0.25084745762711863,0.2033898305084746,0.36,0.26,0.18,0.2,0.2,0.44,0.24,0.12
17700,295.0,0.24067796610169492,0.27796610169491526,0.29491525423728815,0.1864406779661017,0.22,0.3,0.4,0.08,0.26,0.28,0.26,0.2
17701,163.0,0.2822085889570552,0.31901840490797545,0.2331288343558282,0.1656441717791411,0.2,0.42,0.18,0.2,0.12,0.26,0.36,0.26
17702,847.0,0.35064935064935066,0.2597402597402597,0.14521841794569068,0.24439197166469895,0.16,0.42,0.14,0.28,0.46,0.12,0.14,0.28
17703,317.0,0.3722397476340694,0.24605678233438485,0.17350157728706625,0.2082018927444795,0.34,0.3,0.08,0.28,0.32,0.26,0.24,0.18
17704,261.0,0.30268199233716475,0.28735632183908044,0.210727969348659,0.19923371647509577,0.28,0.18,0.24,0.3,0.42,0.22,0.22,0.14
17705,295.0,0.2,0.3050847457627119,0.3050847457627119,0.18983050847457628,0.1,0.2,0.5,0.2,0.26,0.5,0.16,0.08
17706,295.0,0.19322033898305085,0.24745762711864408,0.3389830508474576,0.22033898305084745,0.1,0.28,0.38,0.24,0.3,0.4,0.14,0.16
17707,295.0,0.26440677966101694,0.4067796610169492,0.21694915254237288,0.11186440677966102,0.2,0.48,0.24,0.08,0.34,0.32,0.24,0.1
17708,701.0,0.23252496433666192,0.25962910128388017,0.26961483594864477,0.23823109843081314,0.14,0.18,0.32,0.36,0.28,0.36,0.16,0.2
17709,464.0,0.28663793103448276,0.2952586206896552,0.1853448275862069,0.23275862068965517,0.32,0.36,0.12,0.2,0.28,0.18,0.28,0.26
17710,295.0,0.3389830508474576,0.3050847457627119,0.15593220338983052,0.2,0.38,0.34,0.16,0.12,0.36,0.32,0.14,0.18
17711,734.0,0.26975476839237056,0.276566757493188,0.2111716621253406,0.24250681198910082,0.1,0.26,0.32,0.32,0.24,0.34,0.14,0.28
17712,924.0,0.20562770562770563,0.3170995670995671,0.2987012987012987,0.17857142857142858,0.2,0.38,0.22,0.2,0.16,0.24,0.44,0.16
17713,107.0,0.29906542056074764,0.2897196261682243,0.19626168224299065,0.21495327102803738,0.34,0.22,0.2,0.24,0.26,0.34,0.2,0.2
17714,295.0,0.3050847457627119,0.3220338983050847,0.14915254237288136,0.22372881355932203,0.4,0.36,0.04,0.2,0.24,0.48,0.14,0.14
17715,423.0,0.34278959810874704,0.30969267139479906,0.1773049645390071,0.1702127659574468,0.42,0.24,0.22,0.12,0.34,0.32,0.16,0.18
17716,107.0,0.34579439252336447,0.2336448598130841,0.17757009345794392,0.24299065420560748,0.4,0.22,0.16,0.22,0.3,0.24,0.2,0.26
17717,295.0,0.29152542372881357,0.2745762711864407,0.2033898305084746,0.2305084745762712,0.24,0.28,0.36,0.12,0.3,0.34,0.06,0.3
17718,928.0,0.28771551724137934,0.20905172413793102,0.22413793103448276,0.2790948275862069,0.24,0.14,0.24,0.38,0.4,0.16,0.18,0.26
17719,295.0,0.2576271186440678,0.3423728813559322,0.16610169491525423,0.23389830508474577,0.36,0.28,0.14,0.22,0.16,0.5,0.06,0.28
17720,66.0,0.24242424242424243,0.3181818181818182,0.21212121212121213,0.22727272727272727,0.26,0.36,0.2,0.18,0.24,0.3,0.24,0.22
17721,638.0,0.274294670846395,0.23197492163009403,0.20219435736677116,0.29153605015673983,0.2,0.12,0.26,0.42,0.34,0.28,0.08,0.3
17722,295.0,0.3152542372881356,0.16610169491525423,0.2847457627118644,0.23389830508474577,0.32,0.26,0.28,0.14,0.36,0.06,0.18,0.4
17723,71.0,0.14084507042253522,0.2112676056338028,0.29577464788732394,0.352112676056338,0.14,0.2,0.26,0.4,0.14,0.18,0.38,0.3
17724,487.0,0.22176591375770022,0.25667351129363447,0.23203285420944558,0.28952772073921973,0.16,0.2,0.28,0.36,0.18,0.2,0.3,0.32
17725,160.0,0.20625,0.3375,0.18125,0.275,0.3,0.28,0.14,0.28,0.16,0.38,0.14,0.32
17726,747.0,0.285140562248996,0.2931726907630522,0.214190093708166,0.2074966532797858,0.26,0.18,0.38,0.18,0.48,0.28,0.14,0.1
17727,310.0,0.22903225806451613,0.24516129032258063,0.23548387096774193,0.2903225806451613,0.16,0.24,0.22,0.38,0.24,0.22,0.32,0.22
17728,295.0,0.11186440677966102,0.17288135593220338,0.4033898305084746,0.31186440677966104,0.12,0.14,0.36,0.38,0.14,0.32,0.3,0.24
17729,857.0,0.2613768961493582,0.2893815635939323,0.23920653442240372,0.2100350058343057,0.14,0.28,0.3,0.28,0.28,0.28,0.24,0.2
17730,106.0,0.3490566037735849,0.29245283018867924,0.18867924528301888,0.16981132075471697,0.42,0.26,0.14,0.18,0.28,0.32,0.24,0.16
17731,523.0,0.30401529636711283,0.29063097514340347,0.16061185468451242,0.2447418738049713,0.1,0.3,0.4,0.2,0.26,0.46,0.1,0.18
17732,114.0,0.23684210526315788,0.23684210526315788,0.2719298245614035,0.2543859649122807,0.24,0.2,0.38,0.18,0.22,0.32,0.18,0.28
17733,368.0,0.27717391304347827,0.13858695652173914,0.20923913043478262,0.375,0.22,0.2,0.16,0.42,0.38,0.14,0.22,0.26
17734,549.0,0.3224043715846995,0.28051001821493626,0.18579234972677597,0.21129326047358835,0.34,0.32,0.18,0.16,0.26,0.34,0.14,0.26
17735,295.0,0.21694915254237288,0.2711864406779661,0.22372881355932203,0.288135593220339,0.26,0.36,0.16,0.22,0.32,0.2,0.2,0.28
17736,119.0,0.18487394957983194,0.21008403361344538,0.2773109243697479,0.3277310924369748,0.2,0.2,0.38,0.22,0.18,0.24,0.18,0.4
17737,595.0,0.2957983193277311,0.25210084033613445,0.20840336134453782,0.24369747899159663,0.14,0.22,0.32,0.32,0.56,0.2,0.08,0.16
17738,73.0,0.2054794520547945,0.2876712328767123,0.1780821917808219,0.3287671232876712,0.26,0.26,0.18,0.3,0.18,0.32,0.2,0.3
17739,295.0,0.2033898305084746,0.13898305084745763,0.3050847457627119,0.3525423728813559,0.24,0.24,0.28,0.24,0.18,0.14,0.46,0.22
17740,394.0,0.3629441624365482,0.23096446700507614,0.16751269035532995,0.23857868020304568,0.3,0.26,0.24,0.2,0.38,0.16,0.14,0.32
17741,94.0,0.24468085106382978,0.3829787234042553,0.2127659574468085,0.1595744680851064,0.3,0.36,0.22,0.12,0.2,0.4,0.2,0.2
17742,129.0,0.32558139534883723,0.2248062015503876,0.17829457364341086,0.2713178294573643,0.2,0.3,0.14,0.36,0.46,0.16,0.2,0.18
17743,110.0,0.3090909090909091,0.3,0.2,0.19090909090909092,0.4,0.26,0.18,0.16,0.24,0.3,0.24,0.22
17744,663.0,0.24283559577677225,0.2669683257918552,0.25188536953242835,0.2383107088989442,0.14,0.44,0.28,0.14,0.32,0.24,0.28,0.16
17745,295.0,0.25084745762711863,0.2135593220338983,0.3152542372881356,0.22033898305084745,0.22,0.18,0.36,0.24,0.44,0.2,0.18,0.18
17746,72.0,0.25,0.1527777777777778,0.2777777777777778,0.3194444444444444,0.24,0.12,0.26,0.38,0.24,0.2,0.3,0.26
17747,110.0,0.15454545454545454,0.16363636363636364,0.38181818181818183,0.3,0.16,0.22,0.38,0.24,0.18,0.12,0.36,0.34
17748,850.0,0.2211764705882353,0.2635294117647059,0.2776470588235294,0.2376470588235294,0.3,0.14,0.14,0.42,0.18,0.38,0.24,0.2
17749,757.0,0.23249669749009247,0.2800528401585205,0.22457067371202113,0.2628797886393659,0.14,0.26,0.3,0.3,0.26,0.3,0.22,0.22
17750,73.0,0.2328767123287671,0.136986301369863,0.2876712328767123,0.3424657534246575,0.3,0.1,0.22,0.38,0.22,0.2,0.3,0.28
17751,701.0,0.29243937232524964,0.21398002853067047,0.2296718972895863,0.26390870185449355,0.2,0.22,0.32,0.26,0.16,0.5,0.18,0.16
17752,286.0,0.24825174825174826,0.19230769230769232,0.23076923076923078,0.32867132867132864,0.12,0.2,0.26,0.42,0.3,0.12,0.32,0.26
17753,295.0,0.17627118644067796,0.20677966101694914,0.31864406779661014,0.2983050847457627,0.16,0.18,0.32,0.34,0.2,0.22,0.36,0.22
17754,145.0,0.23448275862068965,0.23448275862068965,0.35172413793103446,0.1793103448275862,0.26,0.2,0.46,0.08,0.28,0.3,0.22,0.2
17755,394.0,0.32741116751269034,0.23604060913705585,0.18781725888324874,0.24873096446700507,0.26,0.24,0.32,0.18,0.34,0.42,0.1,0.14
17756,73.0,0.2054794520547945,0.2465753424657534,0.2602739726027397,0.2876712328767123,0.2,0.3,0.24,0.26,0.22,0.2,0.3,0.28
17757,207.0,0.3961352657004831,0.2222222222222222,0.3285024154589372,0.05314009661835749,0.34,0.22,0.38,0.06,0.34,0.26,0.3,0.1
17758,73.0,0.2328767123287671,0.2602739726027397,0.2054794520547945,0.3013698630136986,0.28,0.22,0.2,0.3,0.2,0.3,0.2,0.3
17759,354.0,0.2344632768361582,0.2627118644067797,0.24293785310734464,0.2598870056497175,0.16,0.3,0.24,0.3,0.3,0.18,0.18,0.34
17760,295.0,0.16610169491525423,0.21016949152542372,0.2576271186440678,0.36610169491525424,0.14,0.24,0.46,0.16,0.16,0.2,0.26,0.38
17761,297.0,0.22895622895622897,0.22895622895622897,0.23905723905723905,0.30303030303030304,0.12,0.3,0.24,0.34,0.24,0.22,0.3,0.24
17762,259.0,0.3127413127413127,0.18532818532818532,0.2625482625482625,0.23938223938223938,0.26,0.22,0.24,0.28,0.24,0.24,0.28,0.24
17763,295.0,0.15254237288135594,0.11186440677966102,0.3389830508474576,0.39661016949152544,0.18,0.06,0.54,0.22,0.06,0.28,0.34,0.32
17764,295.0,0.19322033898305085,0.14576271186440679,0.2542372881355932,0.4067796610169492,0.14,0.22,0.22,0.42,0.24,0.12,0.3,0.34
17765,63.0,0.25396825396825395,0.2857142857142857,0.30158730158730157,0.15873015873015872,0.2,0.36,0.26,0.18,0.26,0.3,0.32,0.12
17766,619.0,0.3150242326332795,0.24394184168012925,0.20678513731825526,0.23424878836833601,0.22,0.26,0.26,0.26,0.34,0.34,0.14,0.18
17767,252.0,0.2261904761904762,0.3055555555555556,0.17857142857142858,0.2896825396825397,0.3,0.32,0.22,0.16,0.2,0.3,0.2,0.3
17768,578.0,0.15397923875432526,0.12975778546712802,0.3788927335640138,0.3373702422145329,0.06,0.2,0.48,0.26,0.18,0.12,0.42,0.28
17769,824.0,0.32038834951456313,0.25606796116504854,0.21237864077669902,0.2111650485436893,0.26,0.16,0.4,0.18,0.36,0.32,0.12,0.2
17770,81.0,0.345679012345679,0.35802469135802467,0.14814814814814814,0.14814814814814814,0.34,0.38,0.14,0.14,0.34,0.38,0.12,0.16
17771,116.0,0.2672413793103448,0.28448275862068967,0.21551724137931033,0.23275862068965517,0.28,0.26,0.3,0.16,0.24,0.32,0.16,0.28
17772,701.0,0.15977175463623394,0.18687589158345222,0.33808844507845937,0.3152639087018545,0.1,0.28,0.26,0.36,0.22,0.22,0.38,0.18
